run_id,window_id,timestamp,condition,speed_configuration,sample_rate,sample_count,axis,unit,source,rms,peak_to_peak,crest_factor,dominant_frequency,band_energy,label
fan_normal_05,0,1.0,normal,demo_fixed_speed,800.0,512,z,g,simulated,0.031133464167254238,0.10170826010641809,1.645525492433335,50.0,0.0009526525510595676,0
fan_normal_05,1,1.89,normal,demo_fixed_speed,800.0,512,z,g,simulated,0.034263781892016267,0.11485844421411562,1.7543773482600422,50.0,0.001175669993793789,0
fan_normal_05,2,2.78,normal,demo_fixed_speed,800.0,512,z,g,simulated,0.03192872564697138,0.10254659216899897,1.6289944657162354,50.0,0.0010069966326746672,0
fan_normal_05,3,3.67,normal,demo_fixed_speed,800.0,512,z,g,simulated,0.03097236925730614,0.10241757256199502,1.6655686419818534,50.0,0.0009432453809549634,0
fan_normal_05,4,4.56,normal,demo_fixed_speed,800.0,512,z,g,simulated,0.03171472218877486,0.10412745981347404,1.6507612833586072,50.0,0.001001876826198879,0
fan_normal_05,5,5.45,normal,demo_fixed_speed,800.0,512,z,g,simulated,0.03480929247188285,0.11441520742165845,1.688319412611888,50.0,0.0012066337288042523,0
fan_normal_05,6,6.34,normal,demo_fixed_speed,800.0,512,z,g,simulated,0.034808849865788756,0.11218603981776953,1.6161610835473594,50.0,0.001175243439683753,0
fan_normal_05,7,7.23,normal,demo_fixed_speed,800.0,512,z,g,simulated,0.03175636700455684,0.10477424868094998,1.665979146925944,50.0,0.0009946201333979993,0
fan_abnormal_00,0,1.0,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.07410532825622156,0.22236857076314176,1.5104793803443464,50.0,0.005462023158267343,1
fan_abnormal_00,1,1.89,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.07370196611165024,0.221729411765883,1.5068687842583222,50.0,0.005369626918683874,1
fan_abnormal_00,2,2.78,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.06475737028301605,0.1996897573692742,1.542925425709085,50.0,0.004203495713136605,1
fan_abnormal_00,3,3.67,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.06405705595065204,0.19828460719525554,1.5586437952984693,50.0,0.004079520234415903,1
fan_abnormal_00,4,4.56,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.07037039082432375,0.21974512369662258,1.6140566199712776,50.0,0.0049415628507600085,1
fan_abnormal_00,5,5.45,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.06597105744631626,0.20497604189997787,1.600554313924763,50.0,0.004340825046312264,1
fan_abnormal_00,6,6.34,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.06789857281348333,0.20658892612032342,1.5476023377975676,50.0,0.004595404503257971,1
fan_abnormal_00,7,7.23,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.07126014614130993,0.21625463275903634,1.5245143407582116,50.0,0.00507118852580362,1
fan_abnormal_01,0,1.0,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03755917522794092,0.28369059105257466,5.760579024420219,50.0,0.0014320929772347502,1
fan_abnormal_01,1,1.89,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.037183238573552914,0.24430087732567884,4.926168592392451,50.0,0.0013359659125254956,1
fan_abnormal_01,2,2.78,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03749530146075313,0.3397734375712924,6.988950447685028,50.0,0.0014776576618693458,1
fan_abnormal_01,3,3.67,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03746178100814802,0.2720266752251943,5.369772484867034,50.0,0.0013949579900174101,1
fan_abnormal_01,4,4.56,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03915442218348229,0.3010086590814608,6.218959635154817,50.0,0.0015965193657222774,1
fan_abnormal_01,5,5.45,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.035693643531234276,0.29676297884986447,6.700959288944439,50.0,0.0013267003424468611,1
fan_abnormal_01,6,6.34,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03545797819579882,0.28508011460071503,6.243930095465303,50.0,0.001285031495117593,1
fan_abnormal_01,7,7.23,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03667508963228171,0.3348728490848297,7.1385668264012185,50.0,0.0014205039445030366,1
fan_abnormal_02,0,1.0,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.03105972458291619,0.10166531473554685,1.653966758400934,170.3125,0.0009640544910104793,1
fan_abnormal_02,1,1.89,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.033836788845035076,0.11062660553391301,1.6775769778680136,170.3125,0.0011308190322430916,1
fan_abnormal_02,2,2.78,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.029951916536869554,0.10365555126985582,1.7543858725362345,170.3125,0.0008821073906708176,1
fan_abnormal_02,3,3.67,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.029767560666580498,0.09794039098114604,1.672023420602205,170.3125,0.000903646580257178,1
fan_abnormal_02,4,4.56,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.033415040150914455,0.10995863063861988,1.6659129879977124,170.3125,0.0011002268645548788,1
fan_abnormal_02,5,5.45,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.030831019411467587,0.10600954359831527,1.7377351382061803,170.3125,0.0009374706310122747,1
fan_abnormal_02,6,6.34,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.033603260190639174,0.11315524043515257,1.6963542982192443,170.3125,0.0011117455814937882,1
fan_abnormal_02,7,7.23,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.032740498019086385,0.10925753426452822,1.7048210359910778,170.3125,0.001053805589764648,1
fan_abnormal_03,0,1.0,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.06669616745157737,0.20312070526381565,1.5482152814933932,50.0,0.004450613687467877,1
fan_abnormal_03,1,1.89,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.07316775734487485,0.22268089357665544,1.534818396188593,50.0,0.005375252324996515,1
fan_abnormal_03,2,2.78,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.06491218050203022,0.21037306833300817,1.6220207751698728,50.0,0.004207307902005116,1
fan_abnormal_03,3,3.67,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.06967226842509788,0.21067449690069506,1.5198641288048038,50.0,0.004834143957828857,1
fan_abnormal_03,4,4.56,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.07128682009533555,0.21931874982640365,1.5411369447522418,50.0,0.005086558121466722,1
fan_abnormal_03,5,5.45,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.07000976846025883,0.21294550274782664,1.535535609117931,50.0,0.004885888823624891,1
fan_abnormal_03,6,6.34,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.07336911721165258,0.22183904169214463,1.5137983061193465,50.0,0.005373145157366697,1
fan_abnormal_03,7,7.23,imbalance,demo_fixed_speed,800.0,512,z,g,simulated,0.0738987027671058,0.22689029271504724,1.560173275869843,50.0,0.005458831980830047,1
fan_abnormal_04,0,1.0,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03956417668513737,0.26616262915813294,4.703326864094035,50.0,0.0015301166793892603,1
fan_abnormal_04,1,1.89,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03590406913400215,0.24155596175998617,4.9833954897807855,50.0,0.001249549414868937,1
fan_abnormal_04,2,2.78,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03848869102099415,0.2468545083010022,4.473276650647116,50.0,0.0014319429575863083,1
fan_abnormal_04,3,3.67,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.039546167270590044,0.24464715313437635,4.493185742444111,50.0,0.0015092386776666728,1
fan_abnormal_04,4,4.56,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03629944395765834,0.29202578680373237,6.380417238682201,50.0,0.0013631588654005693,1
fan_abnormal_04,5,5.45,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.036534697846444725,0.2825814142156744,5.9290620617662935,50.0,0.0013728806187914167,1
fan_abnormal_04,6,6.34,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03619802943118606,0.25005492887775205,5.375764164414292,50.0,0.0012934285216085323,1
fan_abnormal_04,7,7.23,loose_mount,demo_fixed_speed,800.0,512,z,g,simulated,0.03569223013931075,0.2706386247972641,5.956214137595139,50.0,0.0012823554661028273,1
fan_abnormal_05,0,1.0,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.03152132447617595,0.10771346167382534,1.7118310071434848,170.3125,0.0009883382661147095,1
fan_abnormal_05,1,1.89,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.032775858637204135,0.10751401910788083,1.6472189881160646,170.3125,0.0010811272328622936,1
fan_abnormal_05,2,2.78,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.03065680661427666,0.10626279316813425,1.8069795037432141,170.3125,0.0009511892817367125,1
fan_abnormal_05,3,3.67,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.03306440424839038,0.10639552967094923,1.6441661913941599,170.3125,0.0010828079819095431,1
fan_abnormal_05,4,4.56,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.03257025555555422,0.10527446098347248,1.61905213976347,170.3125,0.0010380048982407436,1
fan_abnormal_05,5,5.45,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.029696453837542162,0.10089996269816426,1.7817459249207197,170.3125,0.0008684615396114375,1
fan_abnormal_05,6,6.34,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.031925201584286106,0.10314094142471864,1.618079716954996,170.3125,0.0009943106870644429,1
fan_abnormal_05,7,7.23,bearing_like,demo_fixed_speed,800.0,512,z,g,simulated,0.033339324721310605,0.11036303022343885,1.7081811313048632,170.3125,0.0010900477094526937,1
